species,local,site,latitude,longitude,field.day,fixation,conservation,individual,sdf,feedItem,phylum,lowerClassItem,mediumClassItem,highClassItem,volume_mm3,table3Category
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,211,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,161,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,211,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,2,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,212,1,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,67,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,212,1,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,2,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,212,1,polychaeta_outro,Annelida,Polychaeta,-,-,2,14.POLYCHAETA Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,212,1,crustacea_outro,Arthropoda,Crustacea,-,-,0.5,18.CRUSTACEA Others
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,212,1,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,1.1,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,212,1,unidentified,-,-,-,-,0.05,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,213,1,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,10,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,213,1,eggs_mollusca,Mollusca,-,-,-,3,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,2,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,eggs_mollusca,Mollusca,-,-,-,0.5,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,unidentified,-,-,-,-,42,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,225,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,fish_scales,Chordata,Piscis,-,-,0.5,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,polychaeta_outro,Annelida,Polychaeta,-,-,27,14.POLYCHAETA Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,26,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,unidentified,-,-,-,-,0.001,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,eggs_other,-,-,-,-,0.001,21.EGGS Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,55,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,214,4,unidentified,-,-,-,-,7,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,215,1,calcareous_skeletons,Mollusca,-,-,-,1,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,215,1,fish_scales,Chordata,Piscis,-,-,10,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,215,1,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,15,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,215,1,unidentified,-,-,-,-,0.5,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,215,1,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,4,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,215,1,echinodermata_holothuroidea,Echinodermata,Holothuroidea,Holothuriidae,-,11,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,216,3,eggs_mollusca,Mollusca,-,-,-,0.001,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,216,3,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,1.5,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,216,3,polychaeta_serpulidae,Annelida,Polychaeta,Serpulidae,-,1,09.Serpulidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,216,3,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,14,05.Hexac. Zoantharia
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,79,3,eggs_mollusca_gastropoda,Mollusca,Gastropoda,-,-,250,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,79,3,algae,-,-,-,-,2.5,01.ALGAE
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,79,3,polychaeta_outro,Annelida,Polychaeta,-,-,10.3,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,79,3,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,100,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,79,3,cnidaria_anthozoa_octocorallia,Cnidaria,Anthozoa,Octocorallia,-,21,03.Octocorallia
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,79,3,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,53,06.Hexac. Corallim./ Scle.
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,80,3,sandy,-,-,-,-,0.2,23.INORGANIC
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,80,3,polychaeta_outro,Annelida,Polychaeta,-,-,40,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,80,3,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,0.2,02.Hydrozoa
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,80,3,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,161,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,81,4,eggs_mollusca_gastropoda,Mollusca,Gastropoda,-,-,205,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,81,4,polychaeta_outro,Annelida,Polychaeta,-,-,152,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,81,4,eggs_mollusca,Mollusca,-,-,-,2,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,81,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,50,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,81,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,140,06.Hexac. Corallim./ Scle.
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,81,4,polychaeta_eunicidae,Annelida,Polychaeta,Eunicidae,-,5,11.Eunicidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,81,4,unidentified,-,-,-,-,8,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,82,3,polychaeta_outro,Annelida,Polychaeta,-,-,150,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,82,3,polychaeta_serpulidae,Annelida,Polychaeta,Serpulidae,-,80,09.Serpulidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,82,3,sandy,-,-,-,-,2,23.INORGANIC
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,82,3,cnidaria_anthozoa_hexacorallia_actiniaria,Cnidaria,Anthozoa,Actiniaria,-,80,04.Hexac. Actiniaria
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,82,3,unidentified,-,-,-,-,45,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,83,4,polychaeta_outro,Annelida,Polychaeta,-,-,25,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,83,4,unidentified,-,-,-,-,1,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,83,4,sandy,-,-,-,-,1,23.INORGANIC
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,83,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,32,06.Hexac. Corallim./ Scle.
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,eggs_mollusca_gastropoda,Mollusca,Gastropoda,-,-,100,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,257,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,92,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,crustacea_outro,Arthropoda,Crustacea,-,-,13,18.CRUSTACEA Others
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,algae,-,-,-,-,17,01.ALGAE
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,1,02.Hydrozoa
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,unidentified,-,-,-,-,5,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,polychaeta_outro,Annelida,Polychaeta,-,-,75,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,84,4,echinodermata_outro,Echinodermata,-,-,-,0.5,22.OTHER
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,85,4,crustacea_amphipoda_outro,Arthropoda,Amphipoda,-,-,0.1,15.Amphipoda
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,85,4,cnidaria_anthozoa_hexacorallia_actiniaria,Cnidaria,Anthozoa,Actiniaria,-,160,04.Hexac. Actiniaria
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,85,4,eggs_mollusca_gastropoda,Mollusca,Gastropoda,-,-,37,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,85,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,1.5,02.Hydrozoa
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,85,4,polychaeta_outro,Annelida,Polychaeta,-,-,103,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,85,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,26,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,86,3,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,34,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,86,3,polychaeta_outro,Annelida,Polychaeta,-,-,62,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,86,3,eggs_mollusca_gastropoda,Mollusca,Gastropoda,-,-,30,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,86,3,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,1,15.Amphipoda
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,86,3,unidentified,-,-,-,-,2,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,86,3,crustacea_decapoda_outro,Arthropoda,Malacostraca,Decapoda,-,0.5,17.Decapoda
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,86,3,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,44,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,87,4,polychaeta_serpulidae,Annelida,Polychaeta,Serpulidae,-,10,09.Serpulidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,87,4,polychaeta_outro,Annelida,Polychaeta,-,-,80,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,87,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,160,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,87,4,cnidaria_anthozoa_octocorallia,Cnidaria,Anthozoa,Octocorallia,-,5,03.Octocorallia
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,87,4,crustacea_decapoda_outro,Arthropoda,Malacostraca,Decapoda,-,8,17.Decapoda
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,87,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,5,02.Hydrozoa
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,87,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,230,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,88,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,0.6,02.Hydrozoa
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,88,4,polychaeta_outro,Annelida,Polychaeta,-,-,33,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,88,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,285,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,88,4,sandy,-,-,-,-,3,23.INORGANIC
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,88,4,eggs_mollusca_gastropoda,Mollusca,Gastropoda,-,-,22,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,apr_to_jun_2009,formaldehyde_10_degrees,formaldehyde_5_degrees,88,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,44,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,218,4,digested_organic_matter,-,-,-,-,600,24.DIGESTED ORGANIC MATTER
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,218,4,polychaeta_outro,Annelida,Polychaeta,-,-,187,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,218,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,37,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,218,4,polychaeta_serpulidae,Annelida,Polychaeta,Serpulidae,-,2,09.Serpulidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,218,4,crustacea_outro,Arthropoda,Crustacea,-,-,1,18.CRUSTACEA Others
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,218,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,9,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,219,4,unidentified,-,-,-,-,42,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,219,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,160,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,219,4,eggs_mollusca_gastropoda,Mollusca,Gastropoda,-,-,12,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,219,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,4,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,219,4,calcareous_skeletons,-,-,-,-,1.5,23.INORGANIC
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,219,4,crustacea_outro,Arthropoda,Crustacea,-,-,10,18.CRUSTACEA Others
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,220,4,crustacea_outro,Arthropoda,Crustacea,-,-,25,18.CRUSTACEA Others
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,220,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,158,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,220,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,78,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,220,4,polychaeta_outro,Annelida,Polychaeta,-,-,43,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,220,4,unidentified,-,-,-,-,48,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,eggs_mollusca,Mollusca,-,-,-,1,19.EGGS Mollusca
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,218,07.Hexac. Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,polychaeta_outro,Annelida,Polychaeta,-,-,169,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,crustacea_decapoda_outro,Arthropoda,Malacostraca,Decapoda,-,1,17.Decapoda
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,4,15.Amphipoda
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,sandy,-,-,-,-,1,23.INORGANIC
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,25,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,calcareous_skeletons,-,-,-,-,0.5,23.INORGANIC
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,221,4,unidentified,-,-,-,-,28,25.UNIDENTIFIED
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,222,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,1,02.Hydrozoa
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,222,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,5,08.Sabellidae
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,222,4,polychaeta_outro,Annelida,Polychaeta,-,-,83,14.POLYCHAETA Other
chaetodon_striatus,trindade,orelhas,-20.5,-29.333333,nov_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,222,4,crustacea_outro,Arthropoda,Crustacea,-,-,0.01,18.CRUSTACEA Others
